Voltage U1	Corriente IA
U1/V	IA/nA

26.05	1.83
26.08	1.89
26.10	1.88
26.12	1.87
26.15	1.92
26.17	1.94
26.20	1.94
26.22	1.99
26.25	2.02
26.27	2.00
26.30	2.02
26.32	2.07
26.34	2.06
26.37	2.06
26.39	2.10
26.42	2.11
26.44	2.09
26.47	2.14
26.49	2.17
26.52	2.15
26.54	2.17
26.56	2.22
26.59	2.21
26.61	2.22
26.64	2.28
26.66	2.29
26.69	2.29
26.71	2.34
26.73	2.38
26.76	2.37
26.78	2.41
26.81	2.43
26.83	2.42
26.86	2.47
26.88	2.50
26.91	2.48
26.93	2.53
26.95	2.59
26.98	2.56
27.00	2.58
27.03	2.65
27.05	2.65
27.08	2.64
27.10	2.71
27.13	2.73
27.15	2.70
27.17	2.75
27.20	2.79
27.22	2.75
27.25	2.78
27.27	2.83
27.30	2.80
27.32	2.78
27.35	2.84
27.37	2.82
27.39	2.77
27.42	2.81
27.44	2.83
27.47	2.79
27.49	2.82
27.52	2.80
27.54	2.77
27.57	2.79
27.59	2.79
27.61	2.76
27.64	2.77
27.66	2.79
27.69	2.75
27.71	2.74
27.74	2.78
27.76	2.75
27.78	2.73
27.81	2.77
27.83	2.77
27.86	2.74
27.88	2.77
27.91	2.80
27.93	2.77
27.96	2.77
27.98	2.80
28.00	2.77
28.03	2.76
28.05	2.80
28.08	2.79
28.10	2.77
28.13	2.80
28.15	2.81
28.18	2.78
28.20	2.80
28.22	2.84
28.25	2.84
28.27	2.84
28.30	2.89
28.32	2.90
28.35	2.89
28.37	2.95
28.40	2.96
28.42	2.96
28.44	2.99
28.47	3.02
28.49	3.01
28.52	3.03
28.54	3.08
28.57	3.06
28.59	3.07
28.62	3.12
28.64	3.14
28.66	3.14
28.69	3.19
28.71	3.22
28.74	3.20
28.76	3.24
28.79	3.28
28.81	3.27
28.84	3.30
28.86	3.36
28.88	3.35
28.91	3.34
28.93	3.38
28.96	3.39
28.98	3.37
29.01	3.41
29.03	3.43
29.05	3.41
29.08	3.41
29.10	3.45
29.13	3.42
29.15	3.42
29.18	3.46
29.20	3.45
29.23	3.43
29.25	3.46
29.27	3.47
29.30	3.44
29.32	3.47
29.35	3.50
29.37	3.47
29.40	3.48
29.42	3.50
29.45	3.49
29.47	3.48
29.49	3.52
29.52	3.51
29.54	3.49
29.57	3.52
29.59	3.53
29.62	3.51
29.64	3.51
29.67	3.55
29.69	3.52
29.71	3.52
29.74	3.55
29.76	3.55
29.79	3.52
29.81	3.55
29.84	3.56
29.86	3.54
29.89	3.56
29.91	3.59
29.93	3.56
29.96	3.57
29.98	3.60
30.01	3.59
30.03	3.57
30.06	3.61
30.08	3.62
30.10	3.59
30.13	3.62
30.15	3.63
30.18	3.61
30.20	3.62
30.23	3.64
30.25	3.62
30.28	3.61
30.30	3.65
30.32	3.64
30.35	3.63
30.37	3.66
30.40	3.66
30.42	3.64
30.45	3.66
30.47	3.68
30.50	3.65
30.52	3.64
30.54	3.67
30.57	3.66
30.59	3.65
30.62	3.68
30.64	3.68
30.67	3.64
30.69	3.67
30.72	3.68
30.74	3.65
30.76	3.66
30.79	3.69
30.81	3.67
30.84	3.66
30.86	3.69
30.89	3.69
30.91	3.66
30.94	3.69
30.96	3.70
30.98	3.68
31.01	3.69
31.03	3.72
31.06	3.69
31.08	3.70
31.11	3.73
31.13	3.72
31.15	3.72
31.18	3.75
31.20	3.75
31.23	3.71
31.25	3.74
31.28	3.75
31.30	3.72
31.33	3.74
31.35	3.77
31.37	3.75
31.40	3.74
31.42	3.78
31.45	3.76
31.47	3.74
31.50	3.78
31.52	3.78
31.55	3.76
31.57	3.77
31.59	3.80
31.62	3.76
31.64	3.76
31.67	3.79
31.69	3.76
31.72	3.74
31.74	3.76
31.77	3.75
31.79	3.70
31.81	3.71
31.84	3.70
31.86	3.65
31.89	3.64
31.91	3.65
31.94	3.61
31.96	3.58
31.99	3.61
32.01	3.58
32.03	3.55
32.06	3.56
32.08	3.53
32.11	3.49
32.13	3.49
32.16	3.49
32.18	3.45
32.20	3.43
32.23	3.45
32.25	3.41
32.28	3.38
32.30	3.40
32.33	3.38
32.35	3.33
32.38	3.34
32.40	3.34
32.42	3.29
32.45	3.30
32.47	3.31
32.50	3.28
32.52	3.27
32.55	3.29
32.57	3.28
32.60	3.25
32.62	3.28
32.64	3.27
32.67	3.25
32.69	3.27
32.72	3.29
32.74	3.26
32.77	3.25
32.79	3.28
32.82	3.24
32.84	3.22
32.86	3.24
32.89	3.23
32.91	3.19
32.94	3.21
32.96	3.21
32.99	3.16
33.01	3.17
33.04	3.19
33.06	3.15
33.08	3.14
33.11	3.17
33.13	3.16
33.16	3.12
33.18	3.15
33.21	3.14
33.23	3.09
33.26	3.09
33.28	3.09
33.30	3.04
33.33	3.02
33.35	3.03
33.38	2.99
33.40	2.97
33.43	2.98
33.45	2.94
33.47	2.90
33.50	2.90
33.52	2.89
33.55	2.83
33.57	2.83
33.60	2.84
33.62	2.78
33.65	2.77
33.67	2.77
33.69	2.73
33.72	2.70
33.74	2.71
33.77	2.68
33.79	2.63
33.82	2.63
33.84	2.63
33.87	2.57
33.89	2.56
33.91	2.58
33.94	2.53
33.96	2.50
33.99	2.51
34.01	2.47
34.04	2.43
34.06	2.43
34.09	2.42
34.11	2.37
34.13	2.37
34.16	2.37
34.18	2.32
34.21	2.31
34.23	2.34
34.26	2.31
34.28	2.28
34.31	2.30
34.33	2.29
34.35	2.25
34.38	2.26
34.40	2.25
34.43	2.21
34.45	2.20
34.48	2.22
34.50	2.18
34.52	2.16
34.55	2.18
34.57	2.15
34.60	2.10
34.62	2.11
34.65	2.11
34.67	2.06
34.70	2.06
34.72	2.06
34.74	2.01
34.77	1.99
34.79	2.00
34.82	1.97
34.84	1.94
34.87	1.94
34.89	1.91
34.92	1.85
34.94	1.85
34.96	1.84
34.99	1.79
35.01	1.77
35.04	1.78
35.06	1.73
35.09	1.69
35.11	1.70
35.14	1.66
35.16	1.61
35.18	1.61
35.21	1.59
35.23	1.54
35.26	1.52
35.28	1.52
35.31	1.47
35.33	1.44
35.36	1.45
35.38	1.41
35.40	1.38
35.43	1.39
35.45	1.38
35.48	1.33
35.50	1.34
35.53	1.34
35.55	1.29
35.57	1.29
35.60	1.30
35.62	1.26
35.65	1.23
35.67	1.25
35.70	1.22
35.72	1.18
35.75	1.19
35.77	1.18
35.79	1.14
35.82	1.14
35.84	1.15
35.87	1.10
35.89	1.08
35.92	1.13
35.94	1.09
35.97	1.06
35.99	1.07
36.01	1.06
36.04	1.01
36.06	1.03
36.09	1.02
36.11	0.97
36.14	0.97
36.16	0.99
36.19	0.95
36.21	0.92
36.23	0.94
36.26	0.91
36.28	0.87
36.31	0.88
36.33	0.87
36.36	0.83
36.38	0.84
36.41	0.85
36.43	0.80
36.45	0.79
36.48	0.81
36.50	0.77
36.53	0.75
36.55	0.77
36.58	0.75
36.60	0.71
36.62	0.73
36.65	0.74
36.67	0.69
36.70	0.69
36.72	0.71
36.75	0.68
36.77	0.66
36.80	0.69
36.82	0.66
36.84	0.63
36.87	0.66
36.89	0.65
36.92	0.61
36.94	0.61
36.97	0.62
36.99	0.58
37.02	0.57
37.04	0.59
37.06	0.56
37.09	0.55
37.11	0.57
37.14	0.56
37.16	0.53
37.19	0.54
37.21	0.55
37.24	0.51
37.26	0.51
37.28	0.52
37.31	0.48
37.33	0.48
37.36	0.50
37.38	0.48
37.41	0.46
37.43	0.48
37.46	0.47
37.48	0.44
37.50	0.44
37.53	0.45
37.55	0.42
37.58	0.42
37.60	0.44
37.63	0.42
37.65	0.41
37.68	0.43
37.70	0.42
37.72	0.40
37.75	0.40
37.77	0.41
37.80	0.38
37.82	0.38
37.85	0.40
37.87	0.36
37.89	0.36
37.92	0.39
37.94	0.37
37.97	0.36
37.99	0.37
38.02	0.37
38.04	0.34
38.07	0.34
38.09	0.35
38.11	0.32
38.14	0.32
38.16	0.34
38.19	0.31
38.21	0.31
38.24	0.33
38.26	0.32
38.29	0.30
38.31	0.30
38.33	0.32
38.36	0.29
38.38	0.29
38.41	0.32
38.43	0.29
38.46	0.29
38.48	0.31
38.51	0.30
38.53	0.30
38.55	0.32
38.58	0.33
38.60	0.32
38.63	0.32
38.65	0.33
38.68	0.31
38.70	0.31
38.73	0.34
38.75	0.32
38.77	0.32
38.80	0.36
38.82	0.36
38.85	0.35
38.87	0.36
38.90	0.39
38.92	0.37
38.94	0.37
38.97	0.41
38.99	0.38
39.02	0.38
39.04	0.42
39.07	0.42
39.09	0.41
39.12	0.44
39.14	0.46
39.16	0.44
39.19	0.46
39.21	0.49
39.24	0.47
39.26	0.48
39.29	0.54
39.31	0.54
39.34	0.54
39.36	0.59
39.38	0.60
39.41	0.59
39.43	0.63
39.46	0.65
39.48	0.63
39.51	0.65
39.53	0.70
39.56	0.68
39.58	0.70
39.60	0.75
39.63	0.75
39.65	0.75
39.68	0.80
39.70	0.82
39.73	0.81
39.75	0.84
39.78	0.88
39.80	0.86
39.82	0.89
39.85	0.94
39.87	0.93
39.90	0.93
39.92	0.98
39.95	0.99
39.97	0.97
39.99	1.02
40.02	1.04
40.04	1.03
40.07	1.05
40.09	1.09
40.12	1.07
40.14	1.09
40.17	1.14
40.19	1.14
40.21	1.13
40.24	1.18
40.26	1.20
40.29	1.18
40.31	1.22
40.34	1.26
40.36	1.24
40.39	1.25
40.41	1.30
40.43	1.29
40.46	1.29
40.48	1.34
40.51	1.34
40.53	1.33
40.56	1.38
40.58	1.40
40.61	1.38
40.63	1.40
40.65	1.44
40.68	1.42
40.70	1.43
40.73	1.48
40.75	1.48
40.78	1.48
40.80	1.53
40.83	1.55
40.85	1.54
40.87	1.59
40.90	1.62
40.92	1.60
40.95	1.62
40.97	1.66
41.00	1.65
41.02	1.65
41.05	1.71
41.07	1.71
41.09	1.70
41.12	1.75
41.14	1.77
41.17	1.76
41.19	1.79
41.22	1.83
41.24	1.82
41.26	1.84
41.29	1.89
41.31	1.89
41.34	1.89
41.36	1.94
41.39	1.96
41.41	1.94
41.44	1.99
41.46	2.02
41.48	1.99
41.51	2.01
41.53	2.06
41.56	2.05
41.58	2.05
41.61	2.10
41.63	2.12
41.66	2.11
41.68	2.16
41.70	2.18
41.73	2.17
41.75	2.20
41.78	2.24
41.80	2.23
41.83	2.24
41.85	2.29
41.88	2.28
41.90	2.27
41.92	2.32
41.95	2.33
41.97	2.33
42.00	2.37
42.02	2.40
42.05	2.38
42.07	2.40
42.10	2.44
42.12	2.42
42.14	2.43
42.17	2.48
42.19	2.49
42.22	2.48
42.24	2.53
42.27	2.55
42.29	2.53
42.31	2.57
42.34	2.60
